REG NUMBER,VIN,MAKE,MODEL,COLLECTION DATE,YOUR REF NO,COLLECTION ADDR1,COLLECTION ADDR2,COLLECTION ADDR3,COLLECTION ADDR4,COLLECTION POSTCODE,COLLECTION CONTACT NAME,COLLECTION PHONE,DELIVERY DATE,DELIVERY ADDR1,DELIVERY ADDR2,DELIVERY ADDR3,DELIVERY ADDR4,DELIVERY POSTCODE,DELIVERY CONTACT NAME,DELIVERY CONTACT PHONE,SPECIAL INSTRUCTIONS,PRICE,CUSTOMER REF,TRANSPORT TYPE
LV22YKJ,416560,NISSAN,MICRA,24/06/2025,3022452,Ancaster Nissan Penge,61 Croydon Road,,LONDON,SE20 7TF,,2087689200,27/06/2025,Dumfries Renault/Dacia,361 Annan Rd,,Dumfries,DG1 3JR,,1387340850,Must call 1hour before collection and get a name,,AC01,
GF24OKM,B41589,SUZUKI,S-CROSS,24/06/2025,3022454,Medway Suzuki,London Road,,Gillingham,ME8 8PT,,1634564905,27/06/2025,Dumfries Renault/Dacia,361 Annan Rd,,Dumfries,DG1 3JR,,1387340850,Must call 1hour before collection and get a name,,AC01,
HG22KXU,093183,HYUNDAI,KONA,24/06/2025,3022480,Hendy Renault Poole,Compound,,POOLE,BH17 0GH,,1202974036,27/06/2025,Huddersfield Motorstore,386 Leeds Road,,Huddersfield,HD2 1XL,,1484955670,Must call 1hour before collection and get a name,,AC01,
GU23ORL,069315,VAUXHALL,MOKKA,24/06/2025,3022481,Yeomans Hyundai Bexhill,5-7 Beeching Road,,Bexhill-On-Sea,TN39 3LG,,1424237170,27/06/2025,Huddersfield Motorstore,386 Leeds Road,,Huddersfield,HD2 1XL,,1484955670,Must call 1hour before collection and get a name,,AC01,
EJ22ZGC,310839,RENAULT,ARKANA,24/06/2025,3022484,Stellantis & You Peugeot Romford,134 London Road,,Romford,RM7 9QU,,1708764506,27/06/2025,Huddersfield Motorstore,386 Leeds Road,,Huddersfield,HD2 1XL,,1484955670,Must call 1hour before collection and get a name,,AC01,
LJ74YDB,939137,RENAULT,CLIO,24/06/2025,3022485,Wilsons Renault Epsom,Nonsuch Industrial Estate,,EPSOM,KT17 1DH,,1372736000,27/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
RA24VNN,228505,RENAULT,AUSTRAL,24/06/2025,3022489,Eden Mazda Reading,Rose Kiln Lane,,Reading,RG2 0JZ,,1183344477,27/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
YO74WFD,019047,VAUXHALL,CORSA,24/06/2025,3022490,Perrys Vauxhall Barnsley,Claycliffe Road,,BARNSLEY,S75 1LR,,1226985320,27/06/2025,4 Arnold Clark Accrington Logistics Hub,Henry St,,Accrington,BB5 4EQ,,7775022311,Must call 1hour before collection and get a name,,AC01,
AF24ULH,053174,CUPRA,FORMENTOR,24/06/2025,3022491,Marshall SEAT Cambridge,699 Newmarket Road,,Cambridge,CB5 8SQ,,1223377550,27/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
MJ73LXN,054540,CITROEN,C4,24/06/2025,3022492,Chorley Group Citroen Bolton,Higher Bridge Street,,Bolton,BL1 2HF,,1204362362,27/06/2025,4 Arnold Clark Accrington Logistics Hub,Henry St,,Accrington,BB5 4EQ,,7775022311,Must call 1hour before collection and get a name,,AC01,
DE21JZV,213708,MERCEDES-BENZ,CLA CLASS,24/06/2025,3022512,Halliwell Jones BMW Chester,Sealand Road,,Chester,CH1 4LS,,1244393600,27/06/2025,Manchester Vauxhall,Del To Storage Compound,Thornbury Road,Manchester,M32 0RB,,7857916554,Must call 1hour before collection and get a name,,AC01,
NG24CCN,285704,HYUNDAI,I10,24/06/2025,3022514,Vertu Hyundai Sunderland,Wessington Way,,Sunderland,SR5 3NU,,3301788730,27/06/2025,Chesterfield Motorstore,Meltham Way,,Chesterfield,S41 7LG,,1246956450,Must call 1hour before collection and get a name,,AC01,
DA22OUB,157892,KIA,E-NIRO,24/06/2025,3022515,Lookers Kia Chester,302 Sealand Road,,Chester,CH1 4LQ,,1244394300,27/06/2025,Chesterfield Motorstore,Meltham Way,,Chesterfield,S41 7LG,,1246956450,Must call 1hour before collection and get a name,,AC01,
FN25NXO,022271,VOLKSWAGEN,GOLF,24/06/2025,3022529,Parkway Volkswagen Leicester,LEICESTER,,LEICESTER,LE1 3EA,,,27/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
EA22ORN,534153,KIA,NIRO,24/06/2025,3022531,Arnold Clark Peugeot Newcastle,Wingrove Motor Company,Elm Road,Newcastle,NE29 8SD,,1912953000,27/06/2025,Manchester Vauxhall,Del To Storage Compound,Thornbury Road,Manchester,M32 0RB,,7857916554,Must call 1hour before collection and get a name,,AC01,
YHZ6174,141035,VOLKSWAGEN,GOLF,24/06/2025,3022534,IT Fleet Loughborough,The Driving Centre,,Loughborough,LE12 5SH,,7483095739,27/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
EY25MLO,010531,NISSAN,X-TRAIL,24/06/2025,3022541,Glyn Hopkin Nissan East London,1021 Romford Road,,LONDON,E12 5LH,,2081315141,27/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
LV24FYP,014433,NISSAN,JUKE,24/06/2025,3022545,Ancaster Nissan Eltham,43-45 High Street,,London,SE9 1DH,,2083316900,27/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
DU24HFF,159283,VOLKSWAGEN,TROC,24/06/2025,3022556,Johnsons VW Stafford,Dorrington Drive,,Stafford,ST16 3BF,,1785223232,27/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
AF71YTA,034231,NISSAN,QASHQAI,24/06/2025,3022562,T C Harrison Ford Peterborough,Oxney Road,,PETERBOROUGH,PE1 5YN,,1733425555,27/06/2025,Wakefield Motorstore,Unit 1 Calder Park Services,Peel Avenue,Wakefield,WF2 7BL,,01924975790,Must call 1hour before collection and get a name,,AC01,
DF72OEW,067444,AUDI,A3,24/06/2025,3022566,Chorley Group Peugeot Ormskirk,152 County Road,,Ormskirk,L39 1NW,,1695572551,27/06/2025,4 Arnold Clark Accrington Logistics Hub,Henry St,,Accrington,BB5 4EQ,,7775022311,Must call 1hour before collection and get a name,,AC01,
RE22HZV,111473,NISSAN,QASHQAI,24/06/2025,3022570,Marshall Nissan Reading,Sentinel End,,Reading,RG2 0BF,,1189113810,27/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
MK22ODS,209266,HYUNDAI,TUCSON,24/06/2025,3022586,Pentagon Peugeot Barnsley,Claycliffe Road,,Barnsley,S75 1LR,,3303906799,27/06/2025,4 Arnold Clark Accrington Logistics Hub,Henry St,,Accrington,BB5 4EQ,,7775022311,Must call 1hour before collection and get a name,,AC01,
FM22CLX,122396,AUDI,Q3,24/06/2025,3022589,Marshall Volvo Derby,Stadium View,,Derby,DE24 8JG,,1332981900,27/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
NL22LHC,006896,CITROEN,C5 AIRCROSS,24/06/2025,3022592,Sherwoods Town Centre Citroen Sunderland,Ferryboat Ln,,Sunderland,SR5 3JN,,1913575022,27/06/2025,15 Birtley Compound,Portobello Rd,Birtley,Chester Le Street,DH3 2SN,,1916447300,Must call 1hour before collection and get a name,,AC01,
FP22UYV,323853,RENAULT,ARKANA,24/06/2025,3022597,Vertu Renault Nottingham,Haydn Road,,Nottingham,NG5 1EA,,1159117777,27/06/2025,Wakefield Motorstore,Unit 1 Calder Park Services,Peel Avenue,Wakefield,WF2 7BL,,01924975790,Must call 1hour before collection and get a name,,AC01,
VK24DFO,061781,VOLKSWAGEN,TAIGO,24/06/2025,3022609,VS Coalville FP,Motability Operations Ltd,,Coalville,LE67 3HG,,7787288375,27/06/2025,Wakefield Motorstore,Unit 1 Calder Park Services,Peel Avenue,Wakefield,WF2 7BL,,01924975790,Must call 1hour before collection and get a name,,AC01,
LM74YUO,211926,VOLKSWAGEN,TIGUAN,24/06/2025,3022610,Hedin BMW Enfield,1 Martinbridge Industrial Est,,ENFIELD,EN1 1SP,,2084438443,27/06/2025,Wakefield Motorstore,Unit 1 Calder Park Services,Peel Avenue,Wakefield,WF2 7BL,,01924975790,Must call 1hour before collection and get a name,,AC01,
YS22NJN,690514,KIA,STONIC,24/06/2025,3022626,Stellantis & You Peugeot Sheffield,615 Penistone Road,,Sheffield,S6 2GA,,1142856150,27/06/2025,Newcastle Under Motorstore,Brymbo Road,Lymedale Park,Newcastle Under Lyme,ST5 9HX,,1782476140,Must call 1hour before collection and get a name,,AC01,
