REG NUMBER,VIN,MAKE,MODEL,COLLECTION DATE,YOUR REF NO,COLLECTION ADDR1,COLLECTION ADDR2,COLLECTION ADDR3,COLLECTION ADDR4,COLLECTION POSTCODE,COLLECTION CONTACT NAME,COLLECTION PHONE,DELIVERY DATE,DELIVERY ADDR1,DELIVERY ADDR2,DELIVERY ADDR3,DELIVERY ADDR4,DELIVERY POSTCODE,DELIVERY CONTACT NAME,DELIVERY CONTACT PHONE,SPECIAL INSTRUCTIONS,PRICE,CUSTOMER REF,TRANSPORT TYPE
BG23ZFM,154358,KIA,SPORTAGE,05/06/2025,3005114,BCA Fleet Solutions Ltd,BCA Fleet Solutions,,Corby,NN18 8EZ,,1536212786,11/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
FL25UYR,U84380,FORD,PUMA,05/06/2025,3005123,BCA Fleet Solutions Ltd,BCA Fleet Solutions,,Corby,NN18 8EZ,,1536212786,11/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
KV22NKN,176890,VAUXHALL,CROSSLAND,05/06/2025,3005574,BCA Fleet Solutions Ltd,BCA Fleet Solutions,,Corby,NN18 8EZ,,1536212786,11/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
WR22CTK,009995,CITROEN,C5 AIRCROSS,05/06/2025,3005577,BCA Fleet Solutions Ltd,BCA Fleet Solutions,,Corby,NN18 8EZ,,1536212786,11/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
BW74LDJ,349225,VAUXHALL,CORSA,05/06/2025,3005602,BCA Fleet Solutions Ltd,BCA Fleet Solutions,,Corby,NN18 8EZ,,1536212786,11/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
BT22BWJ,170703,HYUNDAI,I20,05/06/2025,3005604,BCA Fleet Solutions Ltd,BCA Fleet Solutions,,Corby,NN18 8EZ,,1536212786,11/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
DK74ZXF,079587,SKODA,KAMIQ,05/06/2025,3005634,BCA Fleet Solutions Ltd,BCA Fleet Solutions,,Corby,NN18 8EZ,,1536212786,11/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
HT23EKX,058785,VOLKSWAGEN,POLO,05/06/2025,3005568,Yeomans Nissan Portsmouth,Clement Attle Way,,Cosham,PO6 4SR,,2392320320,11/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
YY74LUO,059274,NISSAN,JUKE,05/06/2025,3005626,Stoneacre Nissan Hull,Stoneacre Priory Park,,Hull,HU4 7DY,,1482561350,11/06/2025,4 Arnold Clark Accrington Logistics Hub,Henry St,,Accrington,BB5 4EQ,,7775022311,Must call 1hour before collection and get a name,,AC01,
YY25DXP,676923,RENAULT,SYMBIOZ,05/06/2025,3005628,Evans Halshaw Kia Hull,Priory Park,,HULL,HU4 7DY,,1482357590,11/06/2025,4 Arnold Clark Accrington Logistics Hub,Henry St,,Accrington,BB5 4EQ,,7775022311,Must call 1hour before collection and get a name,,AC01,
YA24CWX,049175,AUDI,A1,05/06/2025,3005467,Sytner Audi Huddersfield,Trident Business Park,,Leeds Road,HD2 1UA,,1484910434,11/06/2025,Stoke Vauxhall/Peugeot,Clough Street,,Stoke on Trent,ST1 4AS,,1782651040,Must call 1hour before collection and get a name,,AC01,
CP72KXA,079079,SKODA,KAMIQ,05/06/2025,3005474,Sytner MINI Swansea,375 Carmarthan Road,,Swansea,SA5 8LW,,1792651505,11/06/2025,Burton Motorstore,James Brindley Way,Stretton,Burton On Trent,DE13 0LB,,1283387740,Must call 1hour before collection and get a name,,AC01,
BG22ZPM,289980,HYUNDAI,IONIQ,05/06/2025,3005046,Hyundai Birmingham West,68 Hagley Road West,,Birmingham,B67 5EZ,,1214346400,11/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
FY22NJK,172495,TOYOTA,C-HR,05/06/2025,3005617,Listers Toyota Boston,Tawney Street,,BOSTON,PE21 6PA,,1205368626,11/06/2025,Newcastle Under Motorstore,Brymbo Road,Lymedale Park,Newcastle Under Lyme,ST5 9HX,,1782476140,Must call 1hour before collection and get a name,,AC01,
EA22HHO,Y79217,FORD,KUGA,05/06/2025,3005638,Lookers Ford Chelmsford,2 Argyll Road,,CHELMSFORD,CM2 6PY,,1245247247,11/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
CU22VZP,109392,HYUNDAI,I10,05/06/2025,3005051,VS Coalville FP,Motability Operations Ltd,,Coalville,LE67 3HG,,7787288375,11/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
WR22WCY,223915,VAUXHALL,CORSA,05/06/2025,3005470,VS Coalville FP,Motability Operations Ltd,,Coalville,LE67 3HG,,7787288375,11/06/2025,Burton Motorstore,James Brindley Way,Stretton,Burton On Trent,DE13 0LB,,1283387740,Must call 1hour before collection and get a name,,AC01,
YP22KGJ,166849,TOYOTA,C-HR,05/06/2025,3005616,VS Coalville FP,Motability Operations Ltd,,Coalville,LE67 3HG,,7787288375,11/06/2025,Newcastle Under Motorstore,Brymbo Road,Lymedale Park,Newcastle Under Lyme,ST5 9HX,,1782476140,Must call 1hour before collection and get a name,,AC01,
BJ22RJU,038374,SKODA,KODIAQ,05/06/2025,3005627,VS Coalville FP,Motability Operations Ltd,,Coalville,LE67 3HG,,7787288375,11/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
FY71YNB,144932,HYUNDAI,KONA,05/06/2025,3005056,BCA Fleet Solutions Ltd,BCA Fleet Solutions,,Corby,NN18 8EZ,,1536212786,11/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
LS71OYH,067094,SKODA,OCTAVIA,05/06/2025,3005531,BCA Fleet Solutions Ltd,BCA Fleet Solutions,,Corby,NN18 8EZ,,1536212786,11/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
CE22EZW,868726,DACIA,DUSTER,05/06/2025,3005607,BCA Fleet Solutions Ltd,BCA Fleet Solutions,,Corby,NN18 8EZ,,1536212786,11/06/2025,Newcastle Under Motorstore,Brymbo Road,Lymedale Park,Newcastle Under Lyme,ST5 9HX,,1782476140,Must call 1hour before collection and get a name,,AC01,
CE22EZW,868726,DACIA,DUSTER,05/06/2025,3005611,BCA Fleet Solutions Ltd,BCA Fleet Solutions,,Corby,NN18 8EZ,,1536212786,11/06/2025,Newcastle Under Motorstore,Brymbo Road,Lymedale Park,Newcastle Under Lyme,ST5 9HX,,1782476140,Must call 1hour before collection and get a name,,AC01,
MK71DJY,007303,AUDI,Q2,05/06/2025,3005606,Oldham Audi,Chadderon Way,,Lancashire,OL1 2RL,,1616277100,11/06/2025,4 Arnold Clark Accrington Logistics Hub,Henry St,,Accrington,BB5 4EQ,,7775022311,Must call 1hour before collection and get a name,,AC01,
YE22BUA,S06794,FORD,ECOSPORT,05/06/2025,3005609,D. M. Keith Ford Leeds,Whitehall Road,,LEEDS,LS12 5NL,,1132634222,11/06/2025,Newcastle Under Motorstore,Brymbo Road,Lymedale Park,Newcastle Under Lyme,ST5 9HX,,1782476140,Must call 1hour before collection and get a name,,AC01,
FG22KUJ,S07250,FORD,KUGA,05/06/2025,3005637,Sandicliffe Ford Leicester,154 Welford Road,,LEICESTER,LE2 6BW,,1159395000,11/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
FX22XGT,092829,NISSAN,QASHQAI,05/06/2025,3005633,Marshall Nissan Lincoln,Marhall Nissan,,Lincoln,LN6 3TA,,1522696426,11/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
PY22BHF,090401,HYUNDAI,KONA,05/06/2025,3005612,IT Fleet Loughborough,The Driving Centre,,Loughborough,LE12 5SH,,7483095739,11/06/2025,Newcastle Under Motorstore,Brymbo Road,Lymedale Park,Newcastle Under Lyme,ST5 9HX,,1782476140,Must call 1hour before collection and get a name,,AC01,
RJ22LUB,211894,VAUXHALL,CORSA,05/06/2025,3005610,Eden Vauxhall Newbury,Faraday Road,,NEWBURY,RG14 2AD,,1635580600,11/06/2025,Newcastle Under Motorstore,Brymbo Road,Lymedale Park,Newcastle Under Lyme,ST5 9HX,,1782476140,Must call 1hour before collection and get a name,,AC01,
BG22JKO,S77611,FORD,ECOSPORT,05/06/2025,3005469,Brayley Nissan Birmingham,Brayleys Nissan Birmingham compound,,Walsall,WS9 8TZ,,1215728018,11/06/2025,Stoke Vauxhall/Peugeot,Clough Street,,Stoke on Trent,ST1 4AS,,1782651040,Must call 1hour before collection and get a name,,AC01,
BD22KTA,S41145,FORD,FOCUS,05/06/2025,3005128,Evans Halshaw Ford Walsall,Pleck Road,,WALSALL,WS2 9EX,,1922748200,11/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
LF22PVZ,134833,HYUNDAI,I10,05/06/2025,3005608,Stellantis & You Vauxhall Wimbledon,80 Plough Lane,,Wimbledon,SW17 0BW,,2037472957,11/06/2025,Newcastle Under Motorstore,Brymbo Road,Lymedale Park,Newcastle Under Lyme,ST5 9HX,,1782476140,Must call 1hour before collection and get a name,,AC01,
BT22NBY,126478,VAUXHALL,CORSA,05/06/2025,3005476,Johnsons Škoda Wolverhampton,401 Cannock Road,,Wolverhampton,WV10 0BQ,,1902500921,11/06/2025,Burton Motorstore,James Brindley Way,Stretton,Burton On Trent,DE13 0LB,,1283387740,Must call 1hour before collection and get a name,,AC01,
